,Domain,Resolver,Result
157,makemytrip.com,Hyderabad,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 32724
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 13, ADDITIONAL: 10
;; QUESTION SECTION:
;makemytrip.com.                IN      A
;; ANSWER SECTION:
makemytrip.com.         859     IN      A       13.127.39.115
makemytrip.com.         859     IN      A       13.126.188.43
;; AUTHORITY SECTION:
com.                    42420   IN      NS      j.gtld-servers.net.
com.                    42420   IN      NS      d.gtld-servers.net.
com.                    42420   IN      NS      c.gtld-servers.net.
com.                    42420   IN      NS      i.gtld-servers.net.
com.                    42420   IN      NS      m.gtld-servers.net.
com.                    42420   IN      NS      e.gtld-servers.net.
com.                    42420   IN      NS      f.gtld-servers.net.
com.                    42420   IN      NS      b.gtld-servers.net.
com.                    42420   IN      NS      a.gtld-servers.net.
com.                    42420   IN      NS      g.gtld-servers.net.
com.                    42420   IN      NS      k.gtld-servers.net.
com.                    42420   IN      NS      l.gtld-servers.net.
com.                    42420   IN      NS      h.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40822   IN      A       192.5.6.30
a.gtld-servers.net.     40822   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40822   IN      A       192.33.14.30
b.gtld-servers.net.     40822   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40822   IN      A       192.26.92.30
c.gtld-servers.net.     40822   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5217    IN      A       192.31.80.30
d.gtld-servers.net.     40822   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40822   IN      A       192.12.94.30
e.gtld-servers.net.     40822   IN      AAAA    2001:502:1ca1::30"
158,makemytrip.com,Chennai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 32724
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 13, ADDITIONAL: 10
;; QUESTION SECTION:
;makemytrip.com.                IN      A
;; ANSWER SECTION:
makemytrip.com.         858     IN      A       13.126.188.43
makemytrip.com.         858     IN      A       13.127.39.115
;; AUTHORITY SECTION:
com.                    42419   IN      NS      l.gtld-servers.net.
com.                    42419   IN      NS      e.gtld-servers.net.
com.                    42419   IN      NS      f.gtld-servers.net.
com.                    42419   IN      NS      c.gtld-servers.net.
com.                    42419   IN      NS      g.gtld-servers.net.
com.                    42419   IN      NS      b.gtld-servers.net.
com.                    42419   IN      NS      i.gtld-servers.net.
com.                    42419   IN      NS      h.gtld-servers.net.
com.                    42419   IN      NS      a.gtld-servers.net.
com.                    42419   IN      NS      j.gtld-servers.net.
com.                    42419   IN      NS      m.gtld-servers.net.
com.                    42419   IN      NS      k.gtld-servers.net.
com.                    42419   IN      NS      d.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40821   IN      A       192.5.6.30
a.gtld-servers.net.     40821   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40821   IN      A       192.33.14.30
b.gtld-servers.net.     40821   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40821   IN      A       192.26.92.30
c.gtld-servers.net.     40821   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5216    IN      A       192.31.80.30
d.gtld-servers.net.     40821   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40821   IN      A       192.12.94.30
e.gtld-servers.net.     40821   IN      AAAA    2001:502:1ca1::30"
159,makemytrip.com,Greater Noida,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 32724
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 13, ADDITIONAL: 10
;; QUESTION SECTION:
;makemytrip.com.                IN      A
;; ANSWER SECTION:
makemytrip.com.         858     IN      A       13.127.39.115
makemytrip.com.         858     IN      A       13.126.188.43
;; AUTHORITY SECTION:
com.                    42419   IN      NS      m.gtld-servers.net.
com.                    42419   IN      NS      k.gtld-servers.net.
com.                    42419   IN      NS      h.gtld-servers.net.
com.                    42419   IN      NS      l.gtld-servers.net.
com.                    42419   IN      NS      i.gtld-servers.net.
com.                    42419   IN      NS      c.gtld-servers.net.
com.                    42419   IN      NS      d.gtld-servers.net.
com.                    42419   IN      NS      g.gtld-servers.net.
com.                    42419   IN      NS      j.gtld-servers.net.
com.                    42419   IN      NS      a.gtld-servers.net.
com.                    42419   IN      NS      e.gtld-servers.net.
com.                    42419   IN      NS      f.gtld-servers.net.
com.                    42419   IN      NS      b.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40821   IN      A       192.5.6.30
a.gtld-servers.net.     40821   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40821   IN      A       192.33.14.30
b.gtld-servers.net.     40821   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40821   IN      A       192.26.92.30
c.gtld-servers.net.     40821   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5216    IN      A       192.31.80.30
d.gtld-servers.net.     40821   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40821   IN      A       192.12.94.30
e.gtld-servers.net.     40821   IN      AAAA    2001:502:1ca1::30"
160,airbnb.com,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 33851
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;airbnb.com.                    IN      A
;; ANSWER SECTION:
airbnb.com.             1       IN      A       3.224.3.59
airbnb.com.             1       IN      A       52.3.177.15
airbnb.com.             1       IN      A       34.198.62.11"
161,airbnb.com,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 33851
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;airbnb.com.                    IN      A
;; ANSWER SECTION:
airbnb.com.             43      IN      A       34.198.62.11
airbnb.com.             43      IN      A       52.3.177.15
airbnb.com.             43      IN      A       3.224.3.59"
162,airbnb.com,Hyderabad,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 33851
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;airbnb.com.                    IN      A
;; ANSWER SECTION:
airbnb.com.             43      IN      A       34.198.62.11
airbnb.com.             43      IN      A       52.3.177.15
airbnb.com.             43      IN      A       3.224.3.59
;; AUTHORITY SECTION:
com.                    42413   IN      NS      g.gtld-servers.net.
com.                    42413   IN      NS      k.gtld-servers.net.
com.                    42413   IN      NS      m.gtld-servers.net.
com.                    42413   IN      NS      c.gtld-servers.net.
com.                    42413   IN      NS      e.gtld-servers.net.
com.                    42413   IN      NS      f.gtld-servers.net.
com.                    42413   IN      NS      b.gtld-servers.net.
com.                    42413   IN      NS      h.gtld-servers.net.
com.                    42413   IN      NS      l.gtld-servers.net.
com.                    42413   IN      NS      j.gtld-servers.net.
com.                    42413   IN      NS      i.gtld-servers.net.
com.                    42413   IN      NS      d.gtld-servers.net.
com.                    42413   IN      NS      a.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40815   IN      A       192.5.6.30
a.gtld-servers.net.     40815   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40815   IN      A       192.33.14.30
b.gtld-servers.net.     40815   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40815   IN      A       192.26.92.30
c.gtld-servers.net.     40815   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5210    IN      A       192.31.80.30
d.gtld-servers.net.     40815   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40815   IN      A       192.12.94.30"
163,airbnb.com,Chennai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 33851
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;airbnb.com.                    IN      A
;; ANSWER SECTION:
airbnb.com.             42      IN      A       3.224.3.59
airbnb.com.             42      IN      A       52.3.177.15
airbnb.com.             42      IN      A       34.198.62.11
;; AUTHORITY SECTION:
com.                    42412   IN      NS      l.gtld-servers.net.
com.                    42412   IN      NS      c.gtld-servers.net.
com.                    42412   IN      NS      g.gtld-servers.net.
com.                    42412   IN      NS      b.gtld-servers.net.
com.                    42412   IN      NS      h.gtld-servers.net.
com.                    42412   IN      NS      i.gtld-servers.net.
com.                    42412   IN      NS      e.gtld-servers.net.
com.                    42412   IN      NS      f.gtld-servers.net.
com.                    42412   IN      NS      k.gtld-servers.net.
com.                    42412   IN      NS      a.gtld-servers.net.
com.                    42412   IN      NS      d.gtld-servers.net.
com.                    42412   IN      NS      j.gtld-servers.net.
com.                    42412   IN      NS      m.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40814   IN      A       192.5.6.30
a.gtld-servers.net.     40814   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40814   IN      A       192.33.14.30
b.gtld-servers.net.     40814   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40814   IN      A       192.26.92.30
c.gtld-servers.net.     40814   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5209    IN      A       192.31.80.30
d.gtld-servers.net.     40814   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40814   IN      A       192.12.94.30"
164,airbnb.com,Greater Noida,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 33851
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;airbnb.com.                    IN      A
;; ANSWER SECTION:
airbnb.com.             42      IN      A       34.198.62.11
airbnb.com.             42      IN      A       52.3.177.15
airbnb.com.             42      IN      A       3.224.3.59
;; AUTHORITY SECTION:
com.                    42412   IN      NS      d.gtld-servers.net.
com.                    42412   IN      NS      j.gtld-servers.net.
com.                    42412   IN      NS      k.gtld-servers.net.
com.                    42412   IN      NS      i.gtld-servers.net.
com.                    42412   IN      NS      l.gtld-servers.net.
com.                    42412   IN      NS      a.gtld-servers.net.
com.                    42412   IN      NS      b.gtld-servers.net.
com.                    42412   IN      NS      g.gtld-servers.net.
com.                    42412   IN      NS      c.gtld-servers.net.
com.                    42412   IN      NS      m.gtld-servers.net.
com.                    42412   IN      NS      e.gtld-servers.net.
com.                    42412   IN      NS      f.gtld-servers.net.
com.                    42412   IN      NS      h.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40814   IN      A       192.5.6.30
a.gtld-servers.net.     40814   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40814   IN      A       192.33.14.30
b.gtld-servers.net.     40814   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40814   IN      A       192.26.92.30
c.gtld-servers.net.     40814   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5209    IN      A       192.31.80.30
d.gtld-servers.net.     40814   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40814   IN      A       192.12.94.30"
165,shein.com,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 47001
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;shein.com.                     IN      A
;; ANSWER SECTION:
shein.com.              1965    IN      A       52.32.174.111
shein.com.              1965    IN      A       35.162.69.199"
166,shein.com,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 47001
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;shein.com.                     IN      A
;; ANSWER SECTION:
shein.com.              3599    IN      A       35.162.69.199
shein.com.              3599    IN      A       52.32.174.111"
167,shein.com,Hyderabad,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 47001
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 13, ADDITIONAL: 10
;; QUESTION SECTION:
;shein.com.                     IN      A
;; ANSWER SECTION:
shein.com.              3599    IN      A       35.162.69.199
shein.com.              3599    IN      A       52.32.174.111
;; AUTHORITY SECTION:
com.                    42408   IN      NS      i.gtld-servers.net.
com.                    42408   IN      NS      h.gtld-servers.net.
com.                    42408   IN      NS      c.gtld-servers.net.
com.                    42408   IN      NS      e.gtld-servers.net.
com.                    42408   IN      NS      m.gtld-servers.net.
com.                    42408   IN      NS      b.gtld-servers.net.
com.                    42408   IN      NS      f.gtld-servers.net.
com.                    42408   IN      NS      g.gtld-servers.net.
com.                    42408   IN      NS      k.gtld-servers.net.
com.                    42408   IN      NS      l.gtld-servers.net.
com.                    42408   IN      NS      a.gtld-servers.net.
com.                    42408   IN      NS      j.gtld-servers.net.
com.                    42408   IN      NS      d.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40810   IN      A       192.5.6.30
a.gtld-servers.net.     40810   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40810   IN      A       192.33.14.30
b.gtld-servers.net.     40810   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40810   IN      A       192.26.92.30
c.gtld-servers.net.     40810   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5205    IN      A       192.31.80.30
d.gtld-servers.net.     40810   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40810   IN      A       192.12.94.30
e.gtld-servers.net.     40810   IN      AAAA    2001:502:1ca1::30"
168,shein.com,Chennai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 47001
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 13, ADDITIONAL: 10
;; QUESTION SECTION:
;shein.com.                     IN      A
;; ANSWER SECTION:
shein.com.              3598    IN      A       35.162.69.199
shein.com.              3598    IN      A       52.32.174.111
;; AUTHORITY SECTION:
com.                    42407   IN      NS      d.gtld-servers.net.
com.                    42407   IN      NS      f.gtld-servers.net.
com.                    42407   IN      NS      b.gtld-servers.net.
com.                    42407   IN      NS      i.gtld-servers.net.
com.                    42407   IN      NS      a.gtld-servers.net.
com.                    42407   IN      NS      h.gtld-servers.net.
com.                    42407   IN      NS      g.gtld-servers.net.
com.                    42407   IN      NS      k.gtld-servers.net.
com.                    42407   IN      NS      l.gtld-servers.net.
com.                    42407   IN      NS      j.gtld-servers.net.
com.                    42407   IN      NS      m.gtld-servers.net.
com.                    42407   IN      NS      c.gtld-servers.net.
com.                    42407   IN      NS      e.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40809   IN      A       192.5.6.30
a.gtld-servers.net.     40809   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40809   IN      A       192.33.14.30
b.gtld-servers.net.     40809   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40809   IN      A       192.26.92.30
c.gtld-servers.net.     40809   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5204    IN      A       192.31.80.30
d.gtld-servers.net.     40809   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40809   IN      A       192.12.94.30
e.gtld-servers.net.     40809   IN      AAAA    2001:502:1ca1::30"
169,shein.com,Greater Noida,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 47001
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 13, ADDITIONAL: 10
;; QUESTION SECTION:
;shein.com.                     IN      A
;; ANSWER SECTION:
shein.com.              3598    IN      A       35.162.69.199
shein.com.              3598    IN      A       52.32.174.111
;; AUTHORITY SECTION:
com.                    42407   IN      NS      g.gtld-servers.net.
com.                    42407   IN      NS      b.gtld-servers.net.
com.                    42407   IN      NS      i.gtld-servers.net.
com.                    42407   IN      NS      j.gtld-servers.net.
com.                    42407   IN      NS      l.gtld-servers.net.
com.                    42407   IN      NS      k.gtld-servers.net.
com.                    42407   IN      NS      m.gtld-servers.net.
com.                    42407   IN      NS      a.gtld-servers.net.
com.                    42407   IN      NS      d.gtld-servers.net.
com.                    42407   IN      NS      f.gtld-servers.net.
com.                    42407   IN      NS      h.gtld-servers.net.
com.                    42407   IN      NS      e.gtld-servers.net.
com.                    42407   IN      NS      c.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40809   IN      A       192.5.6.30
a.gtld-servers.net.     40809   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40809   IN      A       192.33.14.30
b.gtld-servers.net.     40809   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40809   IN      A       192.26.92.30
c.gtld-servers.net.     40809   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5204    IN      A       192.31.80.30
d.gtld-servers.net.     40809   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40809   IN      A       192.12.94.30
e.gtld-servers.net.     40809   IN      AAAA    2001:502:1ca1::30"
170,amazon.com,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 39756
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;amazon.com.                    IN      A
;; ANSWER SECTION:
amazon.com.             4       IN      A       176.32.103.205
amazon.com.             4       IN      A       205.251.242.103
amazon.com.             4       IN      A       176.32.98.166"
171,amazon.com,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 39756
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;amazon.com.                    IN      A
;; ANSWER SECTION:
amazon.com.             26      IN      A       176.32.103.205
amazon.com.             26      IN      A       176.32.98.166
amazon.com.             26      IN      A       205.251.242.103"
172,amazon.com,Hyderabad,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 39756
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;amazon.com.                    IN      A
;; ANSWER SECTION:
amazon.com.             23      IN      A       205.251.242.103
amazon.com.             23      IN      A       176.32.98.166
amazon.com.             23      IN      A       176.32.103.205
;; AUTHORITY SECTION:
com.                    42403   IN      NS      h.gtld-servers.net.
com.                    42403   IN      NS      m.gtld-servers.net.
com.                    42403   IN      NS      l.gtld-servers.net.
com.                    42403   IN      NS      k.gtld-servers.net.
com.                    42403   IN      NS      d.gtld-servers.net.
com.                    42403   IN      NS      b.gtld-servers.net.
com.                    42403   IN      NS      j.gtld-servers.net.
com.                    42403   IN      NS      g.gtld-servers.net.
com.                    42403   IN      NS      f.gtld-servers.net.
com.                    42403   IN      NS      i.gtld-servers.net.
com.                    42403   IN      NS      a.gtld-servers.net.
com.                    42403   IN      NS      c.gtld-servers.net.
com.                    42403   IN      NS      e.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40805   IN      A       192.5.6.30
a.gtld-servers.net.     40805   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40805   IN      A       192.33.14.30
b.gtld-servers.net.     40805   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40805   IN      A       192.26.92.30
c.gtld-servers.net.     40805   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5200    IN      A       192.31.80.30
d.gtld-servers.net.     40805   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40805   IN      A       192.12.94.30"
173,amazon.com,Chennai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 39756
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;amazon.com.                    IN      A
;; ANSWER SECTION:
amazon.com.             22      IN      A       176.32.98.166
amazon.com.             22      IN      A       176.32.103.205
amazon.com.             22      IN      A       205.251.242.103
;; AUTHORITY SECTION:
com.                    42402   IN      NS      m.gtld-servers.net.
com.                    42402   IN      NS      b.gtld-servers.net.
com.                    42402   IN      NS      f.gtld-servers.net.
com.                    42402   IN      NS      l.gtld-servers.net.
com.                    42402   IN      NS      i.gtld-servers.net.
com.                    42402   IN      NS      d.gtld-servers.net.
com.                    42402   IN      NS      a.gtld-servers.net.
com.                    42402   IN      NS      h.gtld-servers.net.
com.                    42402   IN      NS      j.gtld-servers.net.
com.                    42402   IN      NS      c.gtld-servers.net.
com.                    42402   IN      NS      k.gtld-servers.net.
com.                    42402   IN      NS      g.gtld-servers.net.
com.                    42402   IN      NS      e.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40804   IN      A       192.5.6.30
a.gtld-servers.net.     40804   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40804   IN      A       192.33.14.30
b.gtld-servers.net.     40804   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40804   IN      A       192.26.92.30
c.gtld-servers.net.     40804   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5199    IN      A       192.31.80.30
d.gtld-servers.net.     40804   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40804   IN      A       192.12.94.30"
174,amazon.com,Greater Noida,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 39756
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;amazon.com.                    IN      A
;; ANSWER SECTION:
amazon.com.             21      IN      A       176.32.98.166
amazon.com.             21      IN      A       205.251.242.103
amazon.com.             21      IN      A       176.32.103.205
;; AUTHORITY SECTION:
com.                    42401   IN      NS      c.gtld-servers.net.
com.                    42401   IN      NS      l.gtld-servers.net.
com.                    42401   IN      NS      a.gtld-servers.net.
com.                    42401   IN      NS      h.gtld-servers.net.
com.                    42401   IN      NS      e.gtld-servers.net.
com.                    42401   IN      NS      j.gtld-servers.net.
com.                    42401   IN      NS      i.gtld-servers.net.
com.                    42401   IN      NS      m.gtld-servers.net.
com.                    42401   IN      NS      k.gtld-servers.net.
com.                    42401   IN      NS      b.gtld-servers.net.
com.                    42401   IN      NS      d.gtld-servers.net.
com.                    42401   IN      NS      f.gtld-servers.net.
com.                    42401   IN      NS      g.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40803   IN      A       192.5.6.30
a.gtld-servers.net.     40803   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40803   IN      A       192.33.14.30
b.gtld-servers.net.     40803   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40803   IN      A       192.26.92.30
c.gtld-servers.net.     40803   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5198    IN      A       192.31.80.30
d.gtld-servers.net.     40803   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40803   IN      A       192.12.94.30"
175,flipkart.com,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 28662
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;flipkart.com.                  IN      A
;; ANSWER SECTION:
flipkart.com.           35      IN      A       163.53.78.128"
176,flipkart.com,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 28662
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;flipkart.com.                  IN      A
;; ANSWER SECTION:
flipkart.com.           22      IN      A       163.53.78.128"
177,flipkart.com,Hyderabad,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 28662
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 11
;; QUESTION SECTION:
;flipkart.com.                  IN      A
;; ANSWER SECTION:
flipkart.com.           53      IN      A       163.53.78.128
;; AUTHORITY SECTION:
com.                    42394   IN      NS      f.gtld-servers.net.
com.                    42394   IN      NS      g.gtld-servers.net.
com.                    42394   IN      NS      d.gtld-servers.net.
com.                    42394   IN      NS      c.gtld-servers.net.
com.                    42394   IN      NS      m.gtld-servers.net.
com.                    42394   IN      NS      i.gtld-servers.net.
com.                    42394   IN      NS      h.gtld-servers.net.
com.                    42394   IN      NS      k.gtld-servers.net.
com.                    42394   IN      NS      e.gtld-servers.net.
com.                    42394   IN      NS      l.gtld-servers.net.
com.                    42394   IN      NS      j.gtld-servers.net.
com.                    42394   IN      NS      a.gtld-servers.net.
com.                    42394   IN      NS      b.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40796   IN      A       192.5.6.30
a.gtld-servers.net.     40796   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40796   IN      A       192.33.14.30
b.gtld-servers.net.     40796   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40796   IN      A       192.26.92.30
c.gtld-servers.net.     40796   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5191    IN      A       192.31.80.30
d.gtld-servers.net.     40796   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40796   IN      A       192.12.94.30
e.gtld-servers.net.     40796   IN      AAAA    2001:502:1ca1::30
f.gtld-servers.net.     40796   IN      A       192.35.51.30"
178,flipkart.com,Chennai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 28662
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 11
;; QUESTION SECTION:
;flipkart.com.                  IN      A
;; ANSWER SECTION:
flipkart.com.           53      IN      A       163.53.78.128
;; AUTHORITY SECTION:
com.                    42394   IN      NS      j.gtld-servers.net.
com.                    42394   IN      NS      l.gtld-servers.net.
com.                    42394   IN      NS      k.gtld-servers.net.
com.                    42394   IN      NS      c.gtld-servers.net.
com.                    42394   IN      NS      a.gtld-servers.net.
com.                    42394   IN      NS      f.gtld-servers.net.
com.                    42394   IN      NS      g.gtld-servers.net.
com.                    42394   IN      NS      m.gtld-servers.net.
com.                    42394   IN      NS      d.gtld-servers.net.
com.                    42394   IN      NS      h.gtld-servers.net.
com.                    42394   IN      NS      e.gtld-servers.net.
com.                    42394   IN      NS      i.gtld-servers.net.
com.                    42394   IN      NS      b.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40796   IN      A       192.5.6.30
a.gtld-servers.net.     40796   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40796   IN      A       192.33.14.30
b.gtld-servers.net.     40796   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40796   IN      A       192.26.92.30
c.gtld-servers.net.     40796   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5191    IN      A       192.31.80.30
d.gtld-servers.net.     40796   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40796   IN      A       192.12.94.30
e.gtld-servers.net.     40796   IN      AAAA    2001:502:1ca1::30
f.gtld-servers.net.     40796   IN      A       192.35.51.30"
