,Domain,Resolver,Result
157,makemytrip.com,Shanghai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 54861
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 13, ADDITIONAL: 10
;; QUESTION SECTION:
;makemytrip.com.                IN      A
;; ANSWER SECTION:
makemytrip.com.         899     IN      A       13.126.188.43
makemytrip.com.         899     IN      A       13.127.39.115
;; AUTHORITY SECTION:
com.                    42265   IN      NS      k.gtld-servers.net.
com.                    42265   IN      NS      b.gtld-servers.net.
com.                    42265   IN      NS      e.gtld-servers.net.
com.                    42265   IN      NS      l.gtld-servers.net.
com.                    42265   IN      NS      f.gtld-servers.net.
com.                    42265   IN      NS      j.gtld-servers.net.
com.                    42265   IN      NS      d.gtld-servers.net.
com.                    42265   IN      NS      h.gtld-servers.net.
com.                    42265   IN      NS      i.gtld-servers.net.
com.                    42265   IN      NS      a.gtld-servers.net.
com.                    42265   IN      NS      m.gtld-servers.net.
com.                    42265   IN      NS      g.gtld-servers.net.
com.                    42265   IN      NS      c.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40912   IN      A       192.5.6.30
a.gtld-servers.net.     40912   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40912   IN      A       192.33.14.30
b.gtld-servers.net.     40912   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40912   IN      A       192.26.92.30
c.gtld-servers.net.     40912   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40912   IN      A       192.31.80.30
d.gtld-servers.net.     40912   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40912   IN      A       192.12.94.30
e.gtld-servers.net.     40912   IN      AAAA    2001:502:1ca1::30"
158,makemytrip.com,Shenzen,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 54861
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 13, ADDITIONAL: 10
;; QUESTION SECTION:
;makemytrip.com.                IN      A
;; ANSWER SECTION:
makemytrip.com.         898     IN      A       13.126.188.43
makemytrip.com.         898     IN      A       13.127.39.115
;; AUTHORITY SECTION:
com.                    42264   IN      NS      l.gtld-servers.net.
com.                    42264   IN      NS      f.gtld-servers.net.
com.                    42264   IN      NS      c.gtld-servers.net.
com.                    42264   IN      NS      e.gtld-servers.net.
com.                    42264   IN      NS      h.gtld-servers.net.
com.                    42264   IN      NS      m.gtld-servers.net.
com.                    42264   IN      NS      b.gtld-servers.net.
com.                    42264   IN      NS      g.gtld-servers.net.
com.                    42264   IN      NS      a.gtld-servers.net.
com.                    42264   IN      NS      d.gtld-servers.net.
com.                    42264   IN      NS      k.gtld-servers.net.
com.                    42264   IN      NS      i.gtld-servers.net.
com.                    42264   IN      NS      j.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40911   IN      A       192.5.6.30
a.gtld-servers.net.     40911   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40911   IN      A       192.33.14.30
b.gtld-servers.net.     40911   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40911   IN      A       192.26.92.30
c.gtld-servers.net.     40911   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40911   IN      A       192.31.80.30
d.gtld-servers.net.     40911   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40911   IN      A       192.12.94.30
e.gtld-servers.net.     40911   IN      AAAA    2001:502:1ca1::30"
159,makemytrip.com,Alibaba,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 54861
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 13, ADDITIONAL: 10
;; QUESTION SECTION:
;makemytrip.com.                IN      A
;; ANSWER SECTION:
makemytrip.com.         898     IN      A       13.127.39.115
makemytrip.com.         898     IN      A       13.126.188.43
;; AUTHORITY SECTION:
com.                    42264   IN      NS      f.gtld-servers.net.
com.                    42264   IN      NS      i.gtld-servers.net.
com.                    42264   IN      NS      l.gtld-servers.net.
com.                    42264   IN      NS      b.gtld-servers.net.
com.                    42264   IN      NS      g.gtld-servers.net.
com.                    42264   IN      NS      c.gtld-servers.net.
com.                    42264   IN      NS      e.gtld-servers.net.
com.                    42264   IN      NS      j.gtld-servers.net.
com.                    42264   IN      NS      k.gtld-servers.net.
com.                    42264   IN      NS      d.gtld-servers.net.
com.                    42264   IN      NS      a.gtld-servers.net.
com.                    42264   IN      NS      h.gtld-servers.net.
com.                    42264   IN      NS      m.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40911   IN      A       192.5.6.30
a.gtld-servers.net.     40911   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40911   IN      A       192.33.14.30
b.gtld-servers.net.     40911   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40911   IN      A       192.26.92.30
c.gtld-servers.net.     40911   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40911   IN      A       192.31.80.30
d.gtld-servers.net.     40911   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40911   IN      A       192.12.94.30
e.gtld-servers.net.     40911   IN      AAAA    2001:502:1ca1::30"
160,airbnb.com,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 15337
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;airbnb.com.                    IN      A
;; ANSWER SECTION:
airbnb.com.             18      IN      A       34.198.62.11
airbnb.com.             18      IN      A       52.3.177.15
airbnb.com.             18      IN      A       3.224.3.59"
161,airbnb.com,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 15337
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;airbnb.com.                    IN      A
;; ANSWER SECTION:
airbnb.com.             36      IN      A       3.224.3.59
airbnb.com.             36      IN      A       34.198.62.11
airbnb.com.             36      IN      A       52.3.177.15"
162,airbnb.com,Shanghai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 15337
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;airbnb.com.                    IN      A
;; ANSWER SECTION:
airbnb.com.             13      IN      A       52.3.177.15
airbnb.com.             13      IN      A       3.224.3.59
airbnb.com.             13      IN      A       34.198.62.11
;; AUTHORITY SECTION:
com.                    42258   IN      NS      k.gtld-servers.net.
com.                    42258   IN      NS      c.gtld-servers.net.
com.                    42258   IN      NS      e.gtld-servers.net.
com.                    42258   IN      NS      h.gtld-servers.net.
com.                    42258   IN      NS      i.gtld-servers.net.
com.                    42258   IN      NS      l.gtld-servers.net.
com.                    42258   IN      NS      b.gtld-servers.net.
com.                    42258   IN      NS      f.gtld-servers.net.
com.                    42258   IN      NS      j.gtld-servers.net.
com.                    42258   IN      NS      g.gtld-servers.net.
com.                    42258   IN      NS      a.gtld-servers.net.
com.                    42258   IN      NS      m.gtld-servers.net.
com.                    42258   IN      NS      d.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40905   IN      A       192.5.6.30
a.gtld-servers.net.     40905   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40905   IN      A       192.33.14.30
b.gtld-servers.net.     40905   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40905   IN      A       192.26.92.30
c.gtld-servers.net.     40905   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40905   IN      A       192.31.80.30
d.gtld-servers.net.     40905   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40905   IN      A       192.12.94.30"
163,airbnb.com,Shenzen,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 15337
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;airbnb.com.                    IN      A
;; ANSWER SECTION:
airbnb.com.             13      IN      A       34.198.62.11
airbnb.com.             13      IN      A       52.3.177.15
airbnb.com.             13      IN      A       3.224.3.59
;; AUTHORITY SECTION:
com.                    42258   IN      NS      c.gtld-servers.net.
com.                    42258   IN      NS      f.gtld-servers.net.
com.                    42258   IN      NS      i.gtld-servers.net.
com.                    42258   IN      NS      m.gtld-servers.net.
com.                    42258   IN      NS      h.gtld-servers.net.
com.                    42258   IN      NS      d.gtld-servers.net.
com.                    42258   IN      NS      g.gtld-servers.net.
com.                    42258   IN      NS      l.gtld-servers.net.
com.                    42258   IN      NS      e.gtld-servers.net.
com.                    42258   IN      NS      k.gtld-servers.net.
com.                    42258   IN      NS      j.gtld-servers.net.
com.                    42258   IN      NS      a.gtld-servers.net.
com.                    42258   IN      NS      b.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40905   IN      A       192.5.6.30
a.gtld-servers.net.     40905   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40905   IN      A       192.33.14.30
b.gtld-servers.net.     40905   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40905   IN      A       192.26.92.30
c.gtld-servers.net.     40905   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40905   IN      A       192.31.80.30
d.gtld-servers.net.     40905   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40905   IN      A       192.12.94.30"
164,airbnb.com,Alibaba,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 15337
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;airbnb.com.                    IN      A
;; ANSWER SECTION:
airbnb.com.             12      IN      A       3.224.3.59
airbnb.com.             12      IN      A       34.198.62.11
airbnb.com.             12      IN      A       52.3.177.15
;; AUTHORITY SECTION:
com.                    42257   IN      NS      d.gtld-servers.net.
com.                    42257   IN      NS      c.gtld-servers.net.
com.                    42257   IN      NS      b.gtld-servers.net.
com.                    42257   IN      NS      g.gtld-servers.net.
com.                    42257   IN      NS      i.gtld-servers.net.
com.                    42257   IN      NS      m.gtld-servers.net.
com.                    42257   IN      NS      e.gtld-servers.net.
com.                    42257   IN      NS      h.gtld-servers.net.
com.                    42257   IN      NS      f.gtld-servers.net.
com.                    42257   IN      NS      l.gtld-servers.net.
com.                    42257   IN      NS      k.gtld-servers.net.
com.                    42257   IN      NS      j.gtld-servers.net.
com.                    42257   IN      NS      a.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40904   IN      A       192.5.6.30
a.gtld-servers.net.     40904   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40904   IN      A       192.33.14.30
b.gtld-servers.net.     40904   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40904   IN      A       192.26.92.30
c.gtld-servers.net.     40904   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40904   IN      A       192.31.80.30
d.gtld-servers.net.     40904   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40904   IN      A       192.12.94.30"
165,shein.com,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 27616
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;shein.com.                     IN      A
;; ANSWER SECTION:
shein.com.              926     IN      A       35.162.69.199
shein.com.              926     IN      A       52.32.174.111"
166,shein.com,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 27616
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;shein.com.                     IN      A
;; ANSWER SECTION:
shein.com.              3599    IN      A       35.162.69.199
shein.com.              3599    IN      A       52.32.174.111"
167,shein.com,Shanghai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 27616
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 13, ADDITIONAL: 10
;; QUESTION SECTION:
;shein.com.                     IN      A
;; ANSWER SECTION:
shein.com.              3599    IN      A       35.162.69.199
shein.com.              3599    IN      A       52.32.174.111
;; AUTHORITY SECTION:
com.                    42254   IN      NS      i.gtld-servers.net.
com.                    42254   IN      NS      f.gtld-servers.net.
com.                    42254   IN      NS      e.gtld-servers.net.
com.                    42254   IN      NS      m.gtld-servers.net.
com.                    42254   IN      NS      j.gtld-servers.net.
com.                    42254   IN      NS      a.gtld-servers.net.
com.                    42254   IN      NS      l.gtld-servers.net.
com.                    42254   IN      NS      g.gtld-servers.net.
com.                    42254   IN      NS      k.gtld-servers.net.
com.                    42254   IN      NS      h.gtld-servers.net.
com.                    42254   IN      NS      c.gtld-servers.net.
com.                    42254   IN      NS      b.gtld-servers.net.
com.                    42254   IN      NS      d.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40901   IN      A       192.5.6.30
a.gtld-servers.net.     40901   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40901   IN      A       192.33.14.30
b.gtld-servers.net.     40901   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40901   IN      A       192.26.92.30
c.gtld-servers.net.     40901   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40901   IN      A       192.31.80.30
d.gtld-servers.net.     40901   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40901   IN      A       192.12.94.30
e.gtld-servers.net.     40901   IN      AAAA    2001:502:1ca1::30"
168,shein.com,Shenzen,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 27616
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 13, ADDITIONAL: 10
;; QUESTION SECTION:
;shein.com.                     IN      A
;; ANSWER SECTION:
shein.com.              3598    IN      A       35.162.69.199
shein.com.              3598    IN      A       52.32.174.111
;; AUTHORITY SECTION:
com.                    42253   IN      NS      d.gtld-servers.net.
com.                    42253   IN      NS      a.gtld-servers.net.
com.                    42253   IN      NS      i.gtld-servers.net.
com.                    42253   IN      NS      f.gtld-servers.net.
com.                    42253   IN      NS      l.gtld-servers.net.
com.                    42253   IN      NS      j.gtld-servers.net.
com.                    42253   IN      NS      e.gtld-servers.net.
com.                    42253   IN      NS      b.gtld-servers.net.
com.                    42253   IN      NS      g.gtld-servers.net.
com.                    42253   IN      NS      h.gtld-servers.net.
com.                    42253   IN      NS      c.gtld-servers.net.
com.                    42253   IN      NS      m.gtld-servers.net.
com.                    42253   IN      NS      k.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40900   IN      A       192.5.6.30
a.gtld-servers.net.     40900   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40900   IN      A       192.33.14.30
b.gtld-servers.net.     40900   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40900   IN      A       192.26.92.30
c.gtld-servers.net.     40900   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40900   IN      A       192.31.80.30
d.gtld-servers.net.     40900   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40900   IN      A       192.12.94.30
e.gtld-servers.net.     40900   IN      AAAA    2001:502:1ca1::30"
169,shein.com,Alibaba,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 27616
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 13, ADDITIONAL: 10
;; QUESTION SECTION:
;shein.com.                     IN      A
;; ANSWER SECTION:
shein.com.              3597    IN      A       35.162.69.199
shein.com.              3597    IN      A       52.32.174.111
;; AUTHORITY SECTION:
com.                    42252   IN      NS      m.gtld-servers.net.
com.                    42252   IN      NS      k.gtld-servers.net.
com.                    42252   IN      NS      h.gtld-servers.net.
com.                    42252   IN      NS      l.gtld-servers.net.
com.                    42252   IN      NS      g.gtld-servers.net.
com.                    42252   IN      NS      f.gtld-servers.net.
com.                    42252   IN      NS      j.gtld-servers.net.
com.                    42252   IN      NS      e.gtld-servers.net.
com.                    42252   IN      NS      i.gtld-servers.net.
com.                    42252   IN      NS      a.gtld-servers.net.
com.                    42252   IN      NS      b.gtld-servers.net.
com.                    42252   IN      NS      d.gtld-servers.net.
com.                    42252   IN      NS      c.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40899   IN      A       192.5.6.30
a.gtld-servers.net.     40899   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40899   IN      A       192.33.14.30
b.gtld-servers.net.     40899   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40899   IN      A       192.26.92.30
c.gtld-servers.net.     40899   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40899   IN      A       192.31.80.30
d.gtld-servers.net.     40899   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40899   IN      A       192.12.94.30
e.gtld-servers.net.     40899   IN      AAAA    2001:502:1ca1::30"
170,amazon.com,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 15493
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;amazon.com.                    IN      A
;; ANSWER SECTION:
amazon.com.             33      IN      A       205.251.242.103
amazon.com.             33      IN      A       176.32.98.166
amazon.com.             33      IN      A       176.32.103.205"
171,amazon.com,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 15493
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;amazon.com.                    IN      A
;; ANSWER SECTION:
amazon.com.             56      IN      A       176.32.98.166
amazon.com.             56      IN      A       176.32.103.205
amazon.com.             56      IN      A       205.251.242.103"
172,amazon.com,Shanghai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 15493
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;amazon.com.                    IN      A
;; ANSWER SECTION:
amazon.com.             12      IN      A       176.32.103.205
amazon.com.             12      IN      A       176.32.98.166
amazon.com.             12      IN      A       205.251.242.103
;; AUTHORITY SECTION:
com.                    42247   IN      NS      k.gtld-servers.net.
com.                    42247   IN      NS      e.gtld-servers.net.
com.                    42247   IN      NS      h.gtld-servers.net.
com.                    42247   IN      NS      l.gtld-servers.net.
com.                    42247   IN      NS      m.gtld-servers.net.
com.                    42247   IN      NS      j.gtld-servers.net.
com.                    42247   IN      NS      g.gtld-servers.net.
com.                    42247   IN      NS      i.gtld-servers.net.
com.                    42247   IN      NS      f.gtld-servers.net.
com.                    42247   IN      NS      a.gtld-servers.net.
com.                    42247   IN      NS      c.gtld-servers.net.
com.                    42247   IN      NS      b.gtld-servers.net.
com.                    42247   IN      NS      d.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40894   IN      A       192.5.6.30
a.gtld-servers.net.     40894   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40894   IN      A       192.33.14.30
b.gtld-servers.net.     40894   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40894   IN      A       192.26.92.30
c.gtld-servers.net.     40894   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40894   IN      A       192.31.80.30
d.gtld-servers.net.     40894   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40894   IN      A       192.12.94.30"
173,amazon.com,Shenzen,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 15493
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;amazon.com.                    IN      A
;; ANSWER SECTION:
amazon.com.             11      IN      A       205.251.242.103
amazon.com.             11      IN      A       176.32.103.205
amazon.com.             11      IN      A       176.32.98.166
;; AUTHORITY SECTION:
com.                    42246   IN      NS      a.gtld-servers.net.
com.                    42246   IN      NS      d.gtld-servers.net.
com.                    42246   IN      NS      m.gtld-servers.net.
com.                    42246   IN      NS      h.gtld-servers.net.
com.                    42246   IN      NS      j.gtld-servers.net.
com.                    42246   IN      NS      b.gtld-servers.net.
com.                    42246   IN      NS      g.gtld-servers.net.
com.                    42246   IN      NS      l.gtld-servers.net.
com.                    42246   IN      NS      k.gtld-servers.net.
com.                    42246   IN      NS      i.gtld-servers.net.
com.                    42246   IN      NS      e.gtld-servers.net.
com.                    42246   IN      NS      f.gtld-servers.net.
com.                    42246   IN      NS      c.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40893   IN      A       192.5.6.30
a.gtld-servers.net.     40893   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40893   IN      A       192.33.14.30
b.gtld-servers.net.     40893   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40893   IN      A       192.26.92.30
c.gtld-servers.net.     40893   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40893   IN      A       192.31.80.30
d.gtld-servers.net.     40893   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40893   IN      A       192.12.94.30"
174,amazon.com,Alibaba,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 15493
;; flags: qr rd ra; QUERY: 1, ANSWER: 3, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;amazon.com.                    IN      A
;; ANSWER SECTION:
amazon.com.             11      IN      A       176.32.98.166
amazon.com.             11      IN      A       176.32.103.205
amazon.com.             11      IN      A       205.251.242.103
;; AUTHORITY SECTION:
com.                    42246   IN      NS      g.gtld-servers.net.
com.                    42246   IN      NS      b.gtld-servers.net.
com.                    42246   IN      NS      c.gtld-servers.net.
com.                    42246   IN      NS      j.gtld-servers.net.
com.                    42246   IN      NS      e.gtld-servers.net.
com.                    42246   IN      NS      l.gtld-servers.net.
com.                    42246   IN      NS      i.gtld-servers.net.
com.                    42246   IN      NS      d.gtld-servers.net.
com.                    42246   IN      NS      a.gtld-servers.net.
com.                    42246   IN      NS      k.gtld-servers.net.
com.                    42246   IN      NS      m.gtld-servers.net.
com.                    42246   IN      NS      h.gtld-servers.net.
com.                    42246   IN      NS      f.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40893   IN      A       192.5.6.30
a.gtld-servers.net.     40893   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40893   IN      A       192.33.14.30
b.gtld-servers.net.     40893   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40893   IN      A       192.26.92.30
c.gtld-servers.net.     40893   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40893   IN      A       192.31.80.30
d.gtld-servers.net.     40893   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40893   IN      A       192.12.94.30"
175,flipkart.com,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 45433
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;flipkart.com.                  IN      A
;; ANSWER SECTION:
flipkart.com.           50      IN      A       163.53.78.128"
176,flipkart.com,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 45433
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;flipkart.com.                  IN      A
;; ANSWER SECTION:
flipkart.com.           59      IN      A       163.53.78.128"
177,flipkart.com,Shanghai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 45433
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 11
;; QUESTION SECTION:
;flipkart.com.                  IN      A
;; ANSWER SECTION:
flipkart.com.           58      IN      A       163.53.78.128
;; AUTHORITY SECTION:
com.                    42241   IN      NS      m.gtld-servers.net.
com.                    42241   IN      NS      f.gtld-servers.net.
com.                    42241   IN      NS      b.gtld-servers.net.
com.                    42241   IN      NS      g.gtld-servers.net.
com.                    42241   IN      NS      j.gtld-servers.net.
com.                    42241   IN      NS      k.gtld-servers.net.
com.                    42241   IN      NS      l.gtld-servers.net.
com.                    42241   IN      NS      e.gtld-servers.net.
com.                    42241   IN      NS      i.gtld-servers.net.
com.                    42241   IN      NS      a.gtld-servers.net.
com.                    42241   IN      NS      h.gtld-servers.net.
com.                    42241   IN      NS      d.gtld-servers.net.
com.                    42241   IN      NS      c.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40888   IN      A       192.5.6.30
a.gtld-servers.net.     40888   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40888   IN      A       192.33.14.30
b.gtld-servers.net.     40888   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40888   IN      A       192.26.92.30
c.gtld-servers.net.     40888   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40888   IN      A       192.31.80.30
d.gtld-servers.net.     40888   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40888   IN      A       192.12.94.30
e.gtld-servers.net.     40888   IN      AAAA    2001:502:1ca1::30
f.gtld-servers.net.     40888   IN      A       192.35.51.30"
178,flipkart.com,Shenzen,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 45433
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 11
;; QUESTION SECTION:
;flipkart.com.                  IN      A
;; ANSWER SECTION:
flipkart.com.           58      IN      A       163.53.78.128
;; AUTHORITY SECTION:
com.                    42241   IN      NS      i.gtld-servers.net.
com.                    42241   IN      NS      g.gtld-servers.net.
com.                    42241   IN      NS      f.gtld-servers.net.
com.                    42241   IN      NS      a.gtld-servers.net.
com.                    42241   IN      NS      e.gtld-servers.net.
com.                    42241   IN      NS      c.gtld-servers.net.
com.                    42241   IN      NS      j.gtld-servers.net.
com.                    42241   IN      NS      h.gtld-servers.net.
com.                    42241   IN      NS      m.gtld-servers.net.
com.                    42241   IN      NS      k.gtld-servers.net.
com.                    42241   IN      NS      b.gtld-servers.net.
com.                    42241   IN      NS      d.gtld-servers.net.
com.                    42241   IN      NS      l.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40888   IN      A       192.5.6.30
a.gtld-servers.net.     40888   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40888   IN      A       192.33.14.30
b.gtld-servers.net.     40888   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40888   IN      A       192.26.92.30
c.gtld-servers.net.     40888   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40888   IN      A       192.31.80.30
d.gtld-servers.net.     40888   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40888   IN      A       192.12.94.30
e.gtld-servers.net.     40888   IN      AAAA    2001:502:1ca1::30
f.gtld-servers.net.     40888   IN      A       192.35.51.30"
